Point,North,East,Elev,Description,Hz Prec,Vt Prec,Solution,PDOP,Sats,Start Date,Start Time,End Date,End Time,Duration
870,2267030.754,1574162.655,137.229,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:58.0,13/04/2017,10:58:58.0,0.0
871,2267029.781,1574162.215,137.229,Topo Continu,0.005,0.010,NetworkFix,1.2,14,13/04/2017,10:59:00.0,13/04/2017,10:59:00.0,0.0
872,2267029.332,1574161.993,137.232,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:59:01.0,13/04/2017,10:59:01.0,0.0
873,2267028.879,1574161.766,137.239,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:59:02.0,13/04/2017,10:59:02.0,0.0
874,2267028.421,1574161.541,137.242,Topo Continu,0.007,0.013,NetworkFix,1.2,14,13/04/2017,10:59:03.0,13/04/2017,10:59:03.0,0.0
875,2267027.998,1574161.307,137.249,Topo Continu,0.007,0.012,NetworkFix,1.2,14,13/04/2017,10:59:04.0,13/04/2017,10:59:04.0,0.0
876,2267027.563,1574161.054,137.231,Topo Continu,0.009,0.014,NetworkFix,1.2,14,13/04/2017,10:59:05.0,13/04/2017,10:59:05.0,0.0
877,2267027.136,1574160.804,137.238,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:59:06.0,13/04/2017,10:59:06.0,0.0
878,2267026.754,1574160.555,137.241,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:59:07.0,13/04/2017,10:59:07.0,0.0
879,2267026.404,1574160.280,137.238,Topo Continu,0.006,0.011,NetworkFix,1.2,13,13/04/2017,10:59:08.0,13/04/2017,10:59:08.0,0.0
880,2267026.099,1574159.978,137.229,Topo Continu,0.006,0.011,NetworkFix,1.2,13,13/04/2017,10:59:09.0,13/04/2017,10:59:09.0,0.0
881,2267025.730,1574159.572,137.240,Topo Continu,0.007,0.012,NetworkFix,1.2,14,13/04/2017,10:59:10.0,13/04/2017,10:59:10.0,0.0
882,2267025.454,1574159.293,137.233,Topo Continu,0.008,0.013,NetworkFix,1.2,14,13/04/2017,10:59:11.0,13/04/2017,10:59:11.0,0.0
883,2267025.099,1574158.942,137.223,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:59:12.0,13/04/2017,10:59:12.0,0.0
884,2267024.756,1574158.620,137.235,Topo Continu,0.009,0.014,NetworkFix,1.2,15,13/04/2017,10:59:13.0,13/04/2017,10:59:13.0,0.0
885,2267024.391,1574158.238,137.233,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:14.0,13/04/2017,10:59:14.0,0.0
886,2267024.071,1574157.903,137.232,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:15.0,13/04/2017,10:59:15.0,0.0
887,2267023.720,1574157.582,137.234,Topo Continu,0.006,0.009,NetworkFix,1.2,15,13/04/2017,10:59:16.0,13/04/2017,10:59:16.0,0.0
888,2267023.421,1574157.347,137.228,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:17.0,13/04/2017,10:59:17.0,0.0
889,2267023.060,1574157.076,137.237,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:59:18.0,13/04/2017,10:59:18.0,0.0
890,2267022.721,1574156.806,137.230,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:19.0,13/04/2017,10:59:19.0,0.0
891,2267022.309,1574156.468,137.237,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:20.0,13/04/2017,10:59:20.0,0.0
892,2267022.017,1574156.236,137.238,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:21.0,13/04/2017,10:59:21.0,0.0
893,2267021.647,1574155.931,137.237,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:59:22.0,13/04/2017,10:59:22.0,0.0
894,2267020.894,1574155.343,137.234,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:24.0,13/04/2017,10:59:24.0,0.0
895,2267020.579,1574155.064,137.233,Topo Continu,0.006,0.009,NetworkFix,1.2,15,13/04/2017,10:59:25.0,13/04/2017,10:59:25.0,0.0
896,2267020.282,1574154.756,137.242,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:59:26.0,13/04/2017,10:59:26.0,0.0
897,2267019.983,1574154.437,137.246,Topo Continu,0.007,0.011,NetworkFix,1.2,15,13/04/2017,10:59:27.0,13/04/2017,10:59:27.0,0.0
898,2267019.676,1574154.112,137.246,Topo Continu,0.007,0.011,NetworkFix,1.2,15,13/04/2017,10:59:28.0,13/04/2017,10:59:28.0,0.0
899,2267019.376,1574153.786,137.245,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:29.0,13/04/2017,10:59:29.0,0.0
900,2267019.090,1574153.455,137.241,Topo Continu,0.009,0.013,NetworkFix,1.2,15,13/04/2017,10:59:30.0,13/04/2017,10:59:30.0,0.0
901,2267018.793,1574153.112,137.234,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:59:31.0,13/04/2017,10:59:31.0,0.0
902,2267018.500,1574152.771,137.245,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:32.0,13/04/2017,10:59:32.0,0.0
903,2267018.194,1574152.443,137.235,Topo Continu,0.006,0.009,NetworkFix,1.2,15,13/04/2017,10:59:33.0,13/04/2017,10:59:33.0,0.0
904,2267017.867,1574152.119,137.240,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:34.0,13/04/2017,10:59:34.0,0.0
905,2267017.510,1574151.811,137.239,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:35.0,13/04/2017,10:59:35.0,0.0
906,2267017.144,1574151.514,137.241,Topo Continu,0.005,0.009,NetworkFix,1.2,15,13/04/2017,10:59:36.0,13/04/2017,10:59:36.0,0.0
907,2267016.998,1574151.396,137.234,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:36.0,13/04/2017,10:59:36.0,0.0
908,2267016.998,1574151.396,137.234,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:36.0,13/04/2017,10:59:36.0,0.0
909,2267015.965,1574150.698,137.227,Topo Continu,0.006,0.009,NetworkFix,1.2,15,13/04/2017,10:59:39.0,13/04/2017,10:59:39.0,0.0
910,2267015.562,1574150.457,137.231,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:40.0,13/04/2017,10:59:40.0,0.0
911,2267015.246,1574150.266,137.230,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:41.0,13/04/2017,10:59:41.0,0.0
912,2267014.844,1574150.035,137.228,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:59:42.0,13/04/2017,10:59:42.0,0.0
913,2267014.415,1574149.800,137.234,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:59:43.0,13/04/2017,10:59:43.0,0.0
914,2267014.141,1574149.665,137.236,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:43.0,13/04/2017,10:59:43.0,0.0
915,2267013.392,1574149.316,137.238,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:59:45.0,13/04/2017,10:59:45.0,0.0
916,2267012.376,1574148.883,137.228,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:59:47.0,13/04/2017,10:59:47.0,0.0
917,2267011.855,1574148.658,137.234,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:59:48.0,13/04/2017,10:59:48.0,0.0
918,2267011.328,1574148.424,137.231,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:59:49.0,13/04/2017,10:59:49.0,0.0
919,2267010.804,1574148.185,137.228,Topo Continu,0.007,0.011,NetworkFix,1.2,15,13/04/2017,10:59:50.0,13/04/2017,10:59:50.0,0.0
920,2267010.599,1574148.090,137.234,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:59:50.0,13/04/2017,10:59:50.0,0.0
921,2267009.781,1574147.682,137.252,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:59:52.0,13/04/2017,10:59:52.0,0.0
922,2267009.178,1574147.358,137.248,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:59:53.0,13/04/2017,10:59:53.0,0.0
923,2267008.782,1574147.137,137.248,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:59:54.0,13/04/2017,10:59:54.0,0.0
924,2267008.591,1574147.021,137.247,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:59:54.0,13/04/2017,10:59:54.0,0.0
925,2267007.802,1574146.554,137.236,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:59:56.0,13/04/2017,10:59:56.0,0.0
926,2267007.301,1574146.265,137.223,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:59:57.0,13/04/2017,10:59:57.0,0.0
927,2267006.790,1574146.002,137.222,Topo Continu,0.007,0.012,NetworkFix,1.2,14,13/04/2017,10:59:58.0,13/04/2017,10:59:58.0,0.0
928,2267006.583,1574145.906,137.228,Topo Continu,0.007,0.012,NetworkFix,1.2,13,13/04/2017,10:59:58.0,13/04/2017,10:59:58.0,0.0
929,2267005.792,1574145.548,137.231,Topo Continu,0.006,0.010,NetworkFix,1.2,13,13/04/2017,11:00:00.0,13/04/2017,11:00:00.0,0.0
930,2267005.522,1574145.418,137.228,Topo Continu,0.006,0.012,NetworkFix,1.2,13,13/04/2017,11:00:01.0,13/04/2017,11:00:01.0,0.0
931,2267004.959,1574145.091,137.244,Topo Continu,0.006,0.010,NetworkFix,1.2,13,13/04/2017,11:00:02.0,13/04/2017,11:00:02.0,0.0
932,2267004.168,1574144.510,137.220,Topo Continu,0.006,0.010,NetworkFix,1.2,13,13/04/2017,11:00:04.0,13/04/2017,11:00:04.0,0.0
933,2267003.770,1574144.192,137.227,Topo Continu,0.006,0.012,NetworkFix,1.2,13,13/04/2017,11:00:05.0,13/04/2017,11:00:05.0,0.0
934,2267003.335,1574143.881,137.233,Topo Continu,0.007,0.013,NetworkFix,1.2,13,13/04/2017,11:00:06.0,13/04/2017,11:00:06.0,0.0
935,2267003.152,1574143.761,137.234,Topo Continu,0.008,0.014,NetworkFix,1.2,13,13/04/2017,11:00:06.0,13/04/2017,11:00:06.0,0.0
936,2267002.400,1574143.341,137.225,Topo Continu,0.006,0.010,NetworkFix,1.2,13,13/04/2017,11:00:08.0,13/04/2017,11:00:08.0,0.0
937,2267002.110,1574143.196,137.213,Topo Continu,0.006,0.011,NetworkFix,1.2,13,13/04/2017,11:00:09.0,13/04/2017,11:00:09.0,0.0
938,2267000.889,1574142.747,137.232,Topo Continu,0.007,0.012,NetworkFix,1.2,13,13/04/2017,11:00:11.0,13/04/2017,11:00:11.0,0.0
939,2267000.231,1574142.594,137.240,Topo Continu,0.006,0.011,NetworkFix,1.2,13,13/04/2017,11:00:12.0,13/04/2017,11:00:12.0,0.0
940,2267000.014,1574142.558,137.243,Topo Continu,0.006,0.011,NetworkFix,1.2,13,13/04/2017,11:00:13.0,13/04/2017,11:00:13.0,0.0
941,2266999.309,1574142.396,137.237,Topo Continu,0.009,0.015,NetworkFix,1.2,13,13/04/2017,11:00:14.0,13/04/2017,11:00:14.0,0.0
942,2266998.780,1574142.231,137.231,Topo Continu,0.008,0.014,NetworkFix,1.2,13,13/04/2017,11:00:15.0,13/04/2017,11:00:15.0,0.0
943,2266998.257,1574142.049,137.223,Topo Continu,0.006,0.011,NetworkFix,1.2,12,13/04/2017,11:00:16.0,13/04/2017,11:00:16.0,0.0
944,2266997.760,1574141.835,137.226,Topo Continu,0.007,0.013,NetworkFix,1.2,12,13/04/2017,11:00:17.0,13/04/2017,11:00:17.0,0.0
945,2266997.244,1574141.584,137.209,Topo Continu,0.008,0.014,NetworkFix,1.2,12,13/04/2017,11:00:18.0,13/04/2017,11:00:18.0,0.0
946,2266996.756,1574141.320,137.220,Topo Continu,0.008,0.014,NetworkFix,1.2,12,13/04/2017,11:00:19.0,13/04/2017,11:00:19.0,0.0
947,2266996.343,1574141.085,137.221,Topo Continu,0.008,0.013,NetworkFix,1.2,12,13/04/2017,11:00:20.0,13/04/2017,11:00:20.0,0.0
948,2266995.813,1574140.788,137.229,Topo Continu,0.008,0.013,NetworkFix,1.2,12,13/04/2017,11:00:21.0,13/04/2017,11:00:21.0,0.0
949,2266995.154,1574140.438,137.233,Topo Continu,0.008,0.013,NetworkFix,1.2,12,13/04/2017,11:00:22.0,13/04/2017,11:00:22.0,0.0
950,2266993.976,1574139.923,137.224,Topo Continu,0.011,0.018,NetworkFix,1.2,12,13/04/2017,11:00:24.0,13/04/2017,11:00:24.0,0.0
951,2266993.363,1574139.702,137.226,Topo Continu,0.009,0.015,NetworkFix,1.2,12,13/04/2017,11:00:25.0,13/04/2017,11:00:25.0,0.0
952,2266992.749,1574139.503,137.241,Topo Continu,0.007,0.013,NetworkFix,1.2,12,13/04/2017,11:00:26.0,13/04/2017,11:00:26.0,0.0
953,2266992.178,1574139.284,137.225,Topo Continu,0.009,0.015,NetworkFix,1.2,12,13/04/2017,11:00:27.0,13/04/2017,11:00:27.0,0.0
954,2266991.620,1574139.014,137.223,Topo Continu,0.008,0.014,NetworkFix,1.2,12,13/04/2017,11:00:28.0,13/04/2017,11:00:28.0,0.0
955,2266991.071,1574138.668,137.229,Topo Continu,0.007,0.012,NetworkFix,1.2,12,13/04/2017,11:00:29.0,13/04/2017,11:00:29.0,0.0
956,2266990.497,1574138.285,137.239,Topo Continu,0.008,0.014,NetworkFix,1.2,13,13/04/2017,11:00:30.0,13/04/2017,11:00:30.0,0.0
957,2266989.895,1574137.911,137.236,Topo Continu,0.009,0.015,NetworkFix,1.2,13,13/04/2017,11:00:31.0,13/04/2017,11:00:31.0,0.0
958,2266989.254,1574137.578,137.243,Topo Continu,0.010,0.018,NetworkFix,1.2,13,13/04/2017,11:00:32.0,13/04/2017,11:00:32.0,0.0
959,2266988.584,1574137.254,137.233,Topo Continu,0.007,0.013,NetworkFix,1.2,14,13/04/2017,11:00:33.0,13/04/2017,11:00:33.0,0.0
960,2266987.894,1574136.955,137.238,Topo Continu,0.011,0.019,NetworkFix,1.2,14,13/04/2017,11:00:34.0,13/04/2017,11:00:34.0,0.0
961,2266987.045,1574136.626,137.233,Topo Continu,0.008,0.014,NetworkFix,1.2,14,13/04/2017,11:00:35.0,13/04/2017,11:00:35.0,0.0
962,2266986.474,1574136.423,137.256,Topo Continu,0.006,0.012,NetworkFix,1.2,14,13/04/2017,11:00:36.0,13/04/2017,11:00:36.0,0.0
963,2266985.755,1574136.170,137.246,Topo Continu,0.009,0.014,NetworkFix,1.2,14,13/04/2017,11:00:37.0,13/04/2017,11:00:37.0,0.0
964,2266984.880,1574135.865,137.233,Topo Continu,0.007,0.012,NetworkFix,1.2,14,13/04/2017,11:00:38.0,13/04/2017,11:00:38.0,0.0
965,2266984.440,1574135.714,137.228,Topo Continu,0.009,0.014,NetworkFix,1.2,14,13/04/2017,11:00:39.0,13/04/2017,11:00:39.0,0.0
966,2266983.554,1574135.399,137.251,Topo Continu,0.007,0.012,NetworkFix,1.2,14,13/04/2017,11:00:40.0,13/04/2017,11:00:40.0,0.0
967,2266982.790,1574135.161,137.251,Topo Continu,0.011,0.019,NetworkFix,1.2,14,13/04/2017,11:00:41.0,13/04/2017,11:00:41.0,0.0
968,2266981.993,1574134.960,137.241,Topo Continu,0.010,0.019,NetworkFix,1.2,14,13/04/2017,11:00:42.0,13/04/2017,11:00:42.0,0.0
969,2266981.195,1574134.790,137.226,Topo Continu,0.009,0.016,NetworkFix,1.2,14,13/04/2017,11:00:43.0,13/04/2017,11:00:43.0,0.0
970,2266980.247,1574134.616,137.219,Topo Continu,0.008,0.014,NetworkFix,1.2,14,13/04/2017,11:00:44.0,13/04/2017,11:00:44.0,0.0
971,2266979.633,1574134.490,137.221,Topo Continu,0.009,0.016,NetworkFix,1.2,14,13/04/2017,11:00:45.0,13/04/2017,11:00:45.0,0.0
972,2266978.834,1574134.339,137.218,Topo Continu,0.009,0.014,NetworkFix,1.2,14,13/04/2017,11:00:46.0,13/04/2017,11:00:46.0,0.0
973,2266977.182,1574134.099,137.227,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,11:00:48.0,13/04/2017,11:00:48.0,0.0
974,2266976.354,1574134.023,137.223,Topo Continu,0.009,0.016,NetworkFix,1.2,14,13/04/2017,11:00:49.0,13/04/2017,11:00:49.0,0.0
975,2266975.535,1574133.948,137.237,Topo Continu,0.009,0.015,NetworkFix,1.2,14,13/04/2017,11:00:50.0,13/04/2017,11:00:50.0,0.0
976,2266974.725,1574133.885,137.243,Topo Continu,0.007,0.012,NetworkFix,1.2,14,13/04/2017,11:00:51.0,13/04/2017,11:00:51.0,0.0
977,2266973.937,1574133.836,137.240,Topo Continu,0.006,0.011,NetworkFix,1.2,13,13/04/2017,11:00:52.0,13/04/2017,11:00:52.0,0.0
978,2266973.172,1574133.775,137.243,Topo Continu,0.007,0.012,NetworkFix,1.2,13,13/04/2017,11:00:53.0,13/04/2017,11:00:53.0,0.0
979,2266972.480,1574133.651,137.229,Topo Continu,0.015,0.026,NetworkFix,1.2,13,13/04/2017,11:00:54.0,13/04/2017,11:00:54.0,0.0
980,2266971.830,1574133.482,137.250,Topo Continu,0.007,0.013,NetworkFix,1.2,13,13/04/2017,11:00:55.0,13/04/2017,11:00:55.0,0.0
981,2266971.192,1574133.303,137.250,Topo Continu,0.012,0.019,NetworkFix,1.2,13,13/04/2017,11:00:56.0,13/04/2017,11:00:56.0,0.0
982,2266970.566,1574133.112,137.235,Topo Continu,0.009,0.016,NetworkFix,1.2,12,13/04/2017,11:00:57.0,13/04/2017,11:00:57.0,0.0
983,2266969.963,1574132.899,137.225,Topo Continu,0.016,0.026,NetworkFix,1.2,12,13/04/2017,11:00:58.0,13/04/2017,11:00:58.0,0.0
984,2266969.376,1574132.674,137.240,Topo Continu,0.020,0.033,NetworkFix,1.2,13,13/04/2017,11:00:59.0,13/04/2017,11:00:59.0,0.0
985,2266968.859,1574132.482,137.231,Topo Continu,0.025,0.041,NetworkFix,1.2,13,13/04/2017,11:01:00.0,13/04/2017,11:01:00.0,0.0
986,2266968.398,1574132.317,137.234,Topo Continu,0.013,0.021,NetworkFix,1.2,13,13/04/2017,11:01:01.0,13/04/2017,11:01:01.0,0.0
987,2266967.967,1574132.144,137.218,Topo Continu,0.016,0.025,NetworkFix,1.4,12,13/04/2017,11:01:02.0,13/04/2017,11:01:02.0,0.0
988,2266967.542,1574131.977,137.223,Topo Continu,0.022,0.036,NetworkFix,1.4,12,13/04/2017,11:01:03.0,13/04/2017,11:01:03.0,0.0
989,2266967.113,1574131.795,137.223,Topo Continu,0.017,0.023,NetworkFix,1.4,12,13/04/2017,11:01:04.0,13/04/2017,11:01:04.0,0.0
990,2266966.625,1574131.609,137.239,Topo Continu,0.015,0.021,NetworkFix,1.4,11,13/04/2017,11:01:05.0,13/04/2017,11:01:05.0,0.0
991,2266966.145,1574131.424,137.234,Topo Continu,0.036,0.049,NetworkFix,1.4,11,13/04/2017,11:01:06.0,13/04/2017,11:01:06.0,0.0
992,2266965.545,1574131.248,137.242,Topo Continu,0.018,0.021,NetworkFix,1.4,10,13/04/2017,11:01:07.0,13/04/2017,11:01:07.0,0.0
993,2266965.079,1574131.081,137.300,Topo Continu,0.035,0.039,NetworkFix,1.4,10,13/04/2017,11:01:08.0,13/04/2017,11:01:08.0,0.0
994,2266964.277,1574130.908,137.256,Topo Continu,0.036,0.028,NetworkFix,1.4,10,13/04/2017,11:01:09.0,13/04/2017,11:01:09.0,0.0
995,2266963.558,1574130.812,137.213,Topo Continu,0.017,0.015,NetworkFix,1.4,10,13/04/2017,11:01:11.0,13/04/2017,11:01:11.0,0.0
996,2266963.221,1574130.862,137.264,Topo Continu,0.016,0.013,NetworkFix,1.4,10,13/04/2017,11:01:12.0,13/04/2017,11:01:12.0,0.0
997,2266962.890,1574131.092,137.244,Topo Continu,0.035,0.030,NetworkFix,1.4,10,13/04/2017,11:01:13.0,13/04/2017,11:01:13.0,0.0
998,2266962.781,1574131.298,137.242,Topo Continu,0.039,0.033,NetworkFix,1.4,10,13/04/2017,11:01:14.0,13/04/2017,11:01:14.0,0.0
999,2266962.642,1574131.582,137.229,Topo Continu,0.028,0.022,NetworkFix,1.4,10,13/04/2017,11:01:15.0,13/04/2017,11:01:15.0,0.0
1000,2266962.505,1574132.078,137.248,Topo Continu,0.024,0.019,NetworkFix,1.4,10,13/04/2017,11:01:16.0,13/04/2017,11:01:16.0,0.0
1001,2266962.374,1574132.386,137.237,Topo Continu,0.022,0.016,NetworkFix,1.4,10,13/04/2017,11:01:17.0,13/04/2017,11:01:17.0,0.0
1002,2266962.268,1574132.735,137.196,Topo Continu,0.035,0.027,NetworkFix,1.5,10,13/04/2017,11:01:18.0,13/04/2017,11:01:18.0,0.0
1003,2266962.251,1574133.036,137.201,Topo Continu,0.040,0.026,NetworkFix,1.5,10,13/04/2017,11:01:19.0,13/04/2017,11:01:19.0,0.0
1004,2266962.149,1574133.346,137.206,Topo Continu,0.031,0.023,NetworkFix,1.5,10,13/04/2017,11:01:20.0,13/04/2017,11:01:20.0,0.0
1005,2266962.131,1574133.750,137.225,Topo Continu,0.024,0.018,NetworkFix,1.5,10,13/04/2017,11:01:22.0,13/04/2017,11:01:22.0,0.0
1006,2266962.043,1574134.021,137.222,Topo Continu,0.025,0.019,NetworkFix,1.5,10,13/04/2017,11:01:24.0,13/04/2017,11:01:24.0,0.0
1007,2266961.978,1574134.153,137.225,Topo Continu,0.029,0.022,NetworkFix,1.5,10,13/04/2017,11:01:25.0,13/04/2017,11:01:25.0,0.0
1008,2266961.933,1574134.259,137.210,Topo Continu,0.038,0.029,NetworkFix,1.5,10,13/04/2017,11:01:26.0,13/04/2017,11:01:26.0,0.0
1009,2266961.726,1574134.813,137.232,Topo Continu,0.025,0.019,NetworkFix,1.5,10,13/04/2017,11:01:30.0,13/04/2017,11:01:30.0,0.0
1010,2266961.739,1574134.978,137.212,Topo Continu,0.027,0.024,NetworkFix,1.5,10,13/04/2017,11:01:31.0,13/04/2017,11:01:31.0,0.0
1011,2266961.736,1574135.165,137.220,Topo Continu,0.034,0.027,NetworkFix,1.6,10,13/04/2017,11:01:32.0,13/04/2017,11:01:32.0,0.0
1012,2266973.038,1574150.071,137.262,Topo Continu,0.010,0.015,NetworkFix,1.4,11,13/04/2017,11:03:37.0,13/04/2017,11:03:37.0,0.0
1013,2266973.526,1574150.277,137.239,Topo Continu,0.013,0.021,NetworkFix,1.4,11,13/04/2017,11:03:38.0,13/04/2017,11:03:38.0,0.0
1014,2266973.937,1574150.455,137.241,Topo Continu,0.013,0.021,NetworkFix,1.4,13,13/04/2017,11:03:39.0,13/04/2017,11:03:39.0,0.0
1015,2266974.386,1574150.643,137.228,Topo Continu,0.012,0.018,NetworkFix,1.4,13,13/04/2017,11:03:40.0,13/04/2017,11:03:40.0,0.0
1016,2266974.866,1574150.813,137.238,Topo Continu,0.011,0.017,NetworkFix,1.4,13,13/04/2017,11:03:41.0,13/04/2017,11:03:41.0,0.0
1017,2266975.247,1574150.930,137.237,Topo Continu,0.012,0.019,NetworkFix,1.4,13,13/04/2017,11:03:42.0,13/04/2017,11:03:42.0,0.0
1018,2266975.829,1574151.074,137.251,Topo Continu,0.011,0.016,NetworkFix,1.4,13,13/04/2017,11:03:43.0,13/04/2017,11:03:43.0,0.0
1019,2266976.328,1574151.173,137.255,Topo Continu,0.012,0.019,NetworkFix,1.3,13,13/04/2017,11:03:44.0,13/04/2017,11:03:44.0,0.0
1020,2266976.824,1574151.262,137.247,Topo Continu,0.012,0.018,NetworkFix,1.3,13,13/04/2017,11:03:45.0,13/04/2017,11:03:45.0,0.0
1021,2266977.343,1574151.355,137.242,Topo Continu,0.010,0.016,NetworkFix,1.3,13,13/04/2017,11:03:46.0,13/04/2017,11:03:46.0,0.0
1022,2266977.864,1574151.455,137.246,Topo Continu,0.009,0.014,NetworkFix,1.3,13,13/04/2017,11:03:47.0,13/04/2017,11:03:47.0,0.0
1023,2266978.386,1574151.577,137.252,Topo Continu,0.008,0.013,NetworkFix,1.3,13,13/04/2017,11:03:48.0,13/04/2017,11:03:48.0,0.0
1024,2266978.999,1574151.773,137.254,Topo Continu,0.008,0.012,NetworkFix,1.3,13,13/04/2017,11:03:49.0,13/04/2017,11:03:49.0,0.0
1025,2266979.389,1574151.924,137.253,Topo Continu,0.008,0.012,NetworkFix,1.3,13,13/04/2017,11:03:50.0,13/04/2017,11:03:50.0,0.0
1026,2266979.866,1574152.145,137.243,Topo Continu,0.008,0.012,NetworkFix,1.3,13,13/04/2017,11:03:51.0,13/04/2017,11:03:51.0,0.0
1027,2266980.886,1574152.609,137.258,Topo Continu,0.009,0.014,NetworkFix,1.3,13,13/04/2017,11:03:53.0,13/04/2017,11:03:53.0,0.0
1028,2266981.434,1574152.841,137.249,Topo Continu,0.009,0.015,NetworkFix,1.3,10,13/04/2017,11:03:54.0,13/04/2017,11:03:54.0,0.0
1029,2266981.993,1574153.057,137.226,Topo Continu,0.008,0.012,NetworkFix,1.3,13,13/04/2017,11:03:55.0,13/04/2017,11:03:55.0,0.0
1030,2266982.548,1574153.270,137.249,Topo Continu,0.008,0.013,NetworkFix,1.3,13,13/04/2017,11:03:56.0,13/04/2017,11:03:56.0,0.0
1031,2266983.065,1574153.473,137.248,Topo Continu,0.011,0.016,NetworkFix,1.3,13,13/04/2017,11:03:57.0,13/04/2017,11:03:57.0,0.0
1032,2266983.616,1574153.646,137.257,Topo Continu,0.006,0.010,NetworkFix,1.2,13,13/04/2017,11:03:58.0,13/04/2017,11:03:58.0,0.0
1033,2266984.228,1574153.759,137.247,Topo Continu,0.008,0.013,NetworkFix,1.2,13,13/04/2017,11:03:59.0,13/04/2017,11:03:59.0,0.0
1034,2266984.858,1574153.824,137.255,Topo Continu,0.009,0.015,NetworkFix,1.2,13,13/04/2017,11:04:00.0,13/04/2017,11:04:00.0,0.0
1035,2266985.502,1574153.837,137.251,Topo Continu,0.012,0.019,NetworkFix,1.2,13,13/04/2017,11:04:01.0,13/04/2017,11:04:01.0,0.0
1036,2266986.172,1574153.780,137.244,Topo Continu,0.014,0.023,NetworkFix,1.2,13,13/04/2017,11:04:02.0,13/04/2017,11:04:02.0,0.0
1037,2266986.832,1574153.696,137.236,Topo Continu,0.017,0.028,NetworkFix,1.2,13,13/04/2017,11:04:03.0,13/04/2017,11:04:03.0,0.0
1038,2266987.483,1574153.584,137.240,Topo Continu,0.017,0.027,NetworkFix,1.4,13,13/04/2017,11:04:04.0,13/04/2017,11:04:04.0,0.0
1039,2266988.117,1574153.428,137.233,Topo Continu,0.016,0.025,NetworkFix,1.2,13,13/04/2017,11:04:05.0,13/04/2017,11:04:05.0,0.0
1040,2266988.700,1574153.266,137.268,Topo Continu,0.021,0.033,NetworkFix,1.2,13,13/04/2017,11:04:06.0,13/04/2017,11:04:06.0,0.0
1041,2266989.243,1574153.155,137.248,Topo Continu,0.019,0.031,NetworkFix,1.2,14,13/04/2017,11:04:07.0,13/04/2017,11:04:07.0,0.0
1042,2266989.732,1574153.117,137.258,Topo Continu,0.016,0.026,NetworkFix,1.2,14,13/04/2017,11:04:08.0,13/04/2017,11:04:08.0,0.0
