186 |13/04/2017 |10:46:43.0 |2267046.275 |1574193.525 |137.230 |
187 |13/04/2017 |10:46:44.0 |2267045.953 |1574193.211 |137.233 |
188 |13/04/2017 |10:46:45.0 |2267045.615 |1574192.918 |137.239 |
189 |13/04/2017 |10:46:46.0 |2267045.274 |1574192.642 |137.249 |
190 |13/04/2017 |10:46:47.0 |2267044.932 |1574192.367 |137.238 |
191 |13/04/2017 |10:46:48.0 |2267044.562 |1574192.096 |137.238 |
192 |13/04/2017 |10:46:49.0 |2267044.155 |1574191.846 |137.247 |
193 |13/04/2017 |10:46:50.0 |2267043.649 |1574191.577 |137.239 |
194 |13/04/2017 |10:46:51.0 |2267043.296 |1574191.425 |137.244 |
195 |13/04/2017 |10:46:52.0 |2267042.850 |1574191.278 |137.236 |
196 |13/04/2017 |10:46:53.0 |2267042.401 |1574191.147 |137.239 |
197 |13/04/2017 |10:46:54.0 |2267041.937 |1574191.040 |137.217 |
198 |13/04/2017 |10:46:55.0 |2267041.536 |1574190.945 |137.233 |
199 |13/04/2017 |10:46:56.0 |2267041.172 |1574190.829 |137.232 |
200 |13/04/2017 |10:46:57.0 |2267040.833 |1574190.699 |137.235 |
201 |13/04/2017 |10:46:58.0 |2267040.481 |1574190.529 |137.229 |
202 |13/04/2017 |10:46:59.0 |2267040.084 |1574190.301 |137.252 |
203 |13/04/2017 |10:47:00.0 |2267039.894 |1574190.181 |137.243 |
204 |13/04/2017 |10:47:01.0 |2267039.495 |1574189.919 |137.244 |
205 |13/04/2017 |10:47:02.0 |2267039.195 |1574189.735 |137.240 |
206 |13/04/2017 |10:47:04.0 |2267038.339 |1574189.250 |137.213 |
207 |13/04/2017 |10:47:05.0 |2267037.979 |1574189.044 |137.216 |
208 |13/04/2017 |10:47:06.0 |2267037.655 |1574188.840 |137.228 |
209 |13/04/2017 |10:47:07.0 |2267037.360 |1574188.615 |137.237 |
210 |13/04/2017 |10:47:08.0 |2267037.049 |1574188.368 |137.236 |
211 |13/04/2017 |10:47:09.0 |2267036.719 |1574188.118 |137.215 |
212 |13/04/2017 |10:47:10.0 |2267036.394 |1574187.871 |137.237 |
213 |13/04/2017 |10:47:11.0 |2267036.074 |1574187.630 |137.233 |
214 |13/04/2017 |10:47:12.0 |2267035.794 |1574187.383 |137.251 |
215 |13/04/2017 |10:47:13.0 |2267035.477 |1574187.117 |137.220 |
216 |13/04/2017 |10:47:14.0 |2267035.137 |1574186.862 |137.240 |
217 |13/04/2017 |10:47:15.0 |2267034.807 |1574186.609 |137.223 |
218 |13/04/2017 |10:47:16.0 |2267034.501 |1574186.360 |137.243 |
219 |13/04/2017 |10:47:17.0 |2267034.167 |1574186.102 |137.239 |
220 |13/04/2017 |10:47:18.0 |2267033.778 |1574185.858 |137.225 |
221 |13/04/2017 |10:47:19.0 |2267033.293 |1574185.620 |137.239 |
222 |13/04/2017 |10:47:20.0 |2267032.963 |1574185.499 |137.212 |
223 |13/04/2017 |10:47:21.0 |2267032.686 |1574185.391 |137.245 |
224 |13/04/2017 |10:47:22.0 |2267032.262 |1574185.238 |137.234 |
225 |13/04/2017 |10:47:23.0 |2267031.878 |1574185.103 |137.214 |
226 |13/04/2017 |10:47:24.0 |2267031.456 |1574184.998 |137.215 |
227 |13/04/2017 |10:47:25.0 |2267031.057 |1574184.909 |137.214 |
228 |13/04/2017 |10:47:26.0 |2267030.739 |1574184.839 |137.252 |
229 |13/04/2017 |10:47:27.0 |2267030.411 |1574184.777 |137.234 |
230 |13/04/2017 |10:47:28.0 |2267030.008 |1574184.683 |137.236 |
231 |13/04/2017 |10:47:29.0 |2267029.797 |1574184.636 |137.242 |
232 |13/04/2017 |10:47:31.0 |2267029.072 |1574184.418 |137.214 |
233 |13/04/2017 |10:47:32.0 |2267028.774 |1574184.263 |137.237 |
234 |13/04/2017 |10:47:33.0 |2267028.457 |1574184.101 |137.235 |
235 |13/04/2017 |10:47:34.0 |2267028.147 |1574183.928 |137.233 |
236 |13/04/2017 |10:47:35.0 |2267027.813 |1574183.727 |137.252 |
237 |13/04/2017 |10:47:36.0 |2267027.451 |1574183.532 |137.233 |
238 |13/04/2017 |10:47:37.0 |2267027.102 |1574183.337 |137.222 |
239 |13/04/2017 |10:47:38.0 |2267026.750 |1574183.125 |137.223 |
240 |13/04/2017 |10:47:39.0 |2267026.376 |1574182.903 |137.221 |
241 |13/04/2017 |10:47:40.0 |2267026.032 |1574182.690 |137.222 |
242 |13/04/2017 |10:47:41.0 |2267025.722 |1574182.444 |137.223 |
243 |13/04/2017 |10:47:42.0 |2267025.428 |1574182.141 |137.231 |
244 |13/04/2017 |10:47:43.0 |2267025.108 |1574181.836 |137.227 |
245 |13/04/2017 |10:47:44.0 |2267024.791 |1574181.509 |137.234 |
246 |13/04/2017 |10:47:45.0 |2267024.468 |1574181.172 |137.226 |
247 |13/04/2017 |10:47:46.0 |2267024.121 |1574180.858 |137.236 |
248 |13/04/2017 |10:47:47.0 |2267023.738 |1574180.540 |137.237 |
249 |13/04/2017 |10:47:48.0 |2267023.325 |1574180.251 |137.239 |
250 |13/04/2017 |10:47:49.0 |2267022.891 |1574180.007 |137.236 |
251 |13/04/2017 |10:47:50.0 |2267022.451 |1574179.782 |137.235 |
252 |13/04/2017 |10:47:51.0 |2267022.018 |1574179.575 |137.216 |
253 |13/04/2017 |10:47:52.0 |2267021.622 |1574179.379 |137.230 |
254 |13/04/2017 |10:47:53.0 |2267021.256 |1574179.171 |137.230 |
255 |13/04/2017 |10:47:54.0 |2267020.929 |1574178.949 |137.243 |
256 |13/04/2017 |10:47:55.0 |2267020.554 |1574178.669 |137.240 |
257 |13/04/2017 |10:47:56.0 |2267020.305 |1574178.470 |137.243 |
258 |13/04/2017 |10:47:57.0 |2267019.923 |1574178.143 |137.254 |
259 |13/04/2017 |10:47:58.0 |2267019.595 |1574177.864 |137.255 |
260 |13/04/2017 |10:47:59.0 |2267019.250 |1574177.573 |137.222 |
261 |13/04/2017 |10:48:00.0 |2267019.025 |1574177.394 |137.242 |
262 |13/04/2017 |10:48:01.0 |2267018.540 |1574176.962 |137.275 |
263 |13/04/2017 |10:48:02.0 |2267018.253 |1574176.730 |137.326 |
264 |13/04/2017 |10:48:03.0 |2267017.820 |1574176.490 |137.320 |
265 |13/04/2017 |10:48:04.0 |2267017.376 |1574176.259 |137.324 |
266 |13/04/2017 |10:48:05.0 |2267016.868 |1574176.090 |137.249 |
267 |13/04/2017 |10:48:06.0 |2267016.458 |1574175.927 |137.228 |
268 |13/04/2017 |10:48:07.0 |2267016.063 |1574175.744 |137.227 |
269 |13/04/2017 |10:48:08.0 |2267015.662 |1574175.536 |137.236 |
270 |13/04/2017 |10:48:09.0 |2267015.133 |1574175.299 |137.229 |
271 |13/04/2017 |10:48:10.0 |2267014.765 |1574175.133 |137.248 |
272 |13/04/2017 |10:48:11.0 |2267014.388 |1574174.978 |137.232 |
273 |13/04/2017 |10:48:13.0 |2267013.330 |1574174.600 |137.237 |
274 |13/04/2017 |10:48:14.0 |2267012.880 |1574174.456 |137.220 |
275 |13/04/2017 |10:48:15.0 |2267012.443 |1574174.306 |137.212 |
276 |13/04/2017 |10:48:16.0 |2267012.045 |1574174.163 |137.222 |
277 |13/04/2017 |10:48:17.0 |2267011.701 |1574174.003 |137.241 |
278 |13/04/2017 |10:48:18.0 |2267011.367 |1574173.829 |137.244 |
279 |13/04/2017 |10:48:19.0 |2267011.061 |1574173.638 |137.231 |
280 |13/04/2017 |10:48:20.0 |2267010.748 |1574173.420 |137.214 |
281 |13/04/2017 |10:48:21.0 |2267010.414 |1574173.174 |137.230 |
282 |13/04/2017 |10:48:22.0 |2267010.039 |1574172.943 |137.203 |
283 |13/04/2017 |10:48:23.0 |2267009.618 |1574172.732 |137.205 |
284 |13/04/2017 |10:48:24.0 |2267009.171 |1574172.518 |137.215 |
285 |13/04/2017 |10:48:25.0 |2267008.750 |1574172.322 |137.233 |
286 |13/04/2017 |10:48:26.0 |2267008.417 |1574172.164 |137.230 |
287 |13/04/2017 |10:48:27.0 |2267007.947 |1574171.937 |137.220 |
288 |13/04/2017 |10:48:28.0 |2267007.580 |1574171.734 |137.226 |
289 |13/04/2017 |10:48:29.0 |2267007.208 |1574171.525 |137.236 |
